date,service,resource_type,resource_id,cost,tags,region
2026-03-03,CloudWatch,CloudWatch,cloudwatch-035,11.14,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-04,CloudWatch,CloudWatch,cloudwatch-035,9.99,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-05,CloudWatch,CloudWatch,cloudwatch-035,13.48,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-06,CloudWatch,CloudWatch,cloudwatch-035,11.53,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-07,CloudWatch,CloudWatch,cloudwatch-035,10.96,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-08,CloudWatch,CloudWatch,cloudwatch-035,12.09,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-09,CloudWatch,CloudWatch,cloudwatch-035,12.89,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-10,CloudWatch,CloudWatch,cloudwatch-035,11.78,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-11,CloudWatch,CloudWatch,cloudwatch-035,13.13,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-12,CloudWatch,CloudWatch,cloudwatch-035,12.99,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-13,CloudWatch,CloudWatch,cloudwatch-035,10.98,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-14,CloudWatch,CloudWatch,cloudwatch-035,11.39,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-15,CloudWatch,CloudWatch,cloudwatch-035,13.03,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-16,CloudWatch,CloudWatch,cloudwatch-035,9.76,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-17,CloudWatch,CloudWatch,cloudwatch-035,12.03,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-18,CloudWatch,CloudWatch,cloudwatch-035,10.91,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-19,CloudWatch,CloudWatch,cloudwatch-035,11.83,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-20,CloudWatch,CloudWatch,cloudwatch-035,12.05,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-21,CloudWatch,CloudWatch,cloudwatch-035,12.05,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-22,CloudWatch,CloudWatch,cloudwatch-035,11.91,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-23,CloudWatch,CloudWatch,cloudwatch-035,11.45,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-24,CloudWatch,CloudWatch,cloudwatch-035,15.09,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-25,CloudWatch,CloudWatch,cloudwatch-035,14.65,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-26,CloudWatch,CloudWatch,cloudwatch-035,11.54,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-27,CloudWatch,CloudWatch,cloudwatch-035,14.44,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-28,CloudWatch,CloudWatch,cloudwatch-035,12.38,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-29,CloudWatch,CloudWatch,cloudwatch-035,12.96,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-30,CloudWatch,CloudWatch,cloudwatch-035,12.82,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-03-31,CloudWatch,CloudWatch,cloudwatch-035,12.27,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-01,CloudWatch,CloudWatch,cloudwatch-035,16.9,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-02,CloudWatch,CloudWatch,cloudwatch-035,15.85,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-03,CloudWatch,CloudWatch,cloudwatch-035,15.16,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-04,CloudWatch,CloudWatch,cloudwatch-035,14.25,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-05,CloudWatch,CloudWatch,cloudwatch-035,14.79,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-06,CloudWatch,CloudWatch,cloudwatch-035,13.99,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-07,CloudWatch,CloudWatch,cloudwatch-035,16.03,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-08,CloudWatch,CloudWatch,cloudwatch-035,14.61,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-09,CloudWatch,CloudWatch,cloudwatch-035,15.8,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-10,CloudWatch,CloudWatch,cloudwatch-035,18.09,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-11,CloudWatch,CloudWatch,cloudwatch-035,17.91,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-12,CloudWatch,CloudWatch,cloudwatch-035,16.3,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-13,CloudWatch,CloudWatch,cloudwatch-035,16.29,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-14,CloudWatch,CloudWatch,cloudwatch-035,19.14,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-15,CloudWatch,CloudWatch,cloudwatch-035,17.24,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-16,CloudWatch,CloudWatch,cloudwatch-035,16.17,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-17,CloudWatch,CloudWatch,cloudwatch-035,14.87,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-18,CloudWatch,CloudWatch,cloudwatch-035,17.27,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-19,CloudWatch,CloudWatch,cloudwatch-035,17.95,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-20,CloudWatch,CloudWatch,cloudwatch-035,16.03,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-21,CloudWatch,CloudWatch,cloudwatch-035,17.33,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-22,CloudWatch,CloudWatch,cloudwatch-035,16.51,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-23,CloudWatch,CloudWatch,cloudwatch-035,16.81,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-24,CloudWatch,CloudWatch,cloudwatch-035,14.03,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-25,CloudWatch,CloudWatch,cloudwatch-035,16.89,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-26,CloudWatch,CloudWatch,cloudwatch-035,18.65,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-27,CloudWatch,CloudWatch,cloudwatch-035,16.47,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-28,CloudWatch,CloudWatch,cloudwatch-035,17.46,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-29,CloudWatch,CloudWatch,cloudwatch-035,16.43,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-04-30,CloudWatch,CloudWatch,cloudwatch-035,18.03,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-01,CloudWatch,CloudWatch,cloudwatch-035,18.6,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-02,CloudWatch,CloudWatch,cloudwatch-035,17.62,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-03,CloudWatch,CloudWatch,cloudwatch-035,21.21,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-04,CloudWatch,CloudWatch,cloudwatch-035,20.61,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-05,CloudWatch,CloudWatch,cloudwatch-035,18.29,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-06,CloudWatch,CloudWatch,cloudwatch-035,20.05,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-07,CloudWatch,CloudWatch,cloudwatch-035,20.19,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-08,CloudWatch,CloudWatch,cloudwatch-035,20.44,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-09,CloudWatch,CloudWatch,cloudwatch-035,17.01,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-10,CloudWatch,CloudWatch,cloudwatch-035,21.19,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-11,CloudWatch,CloudWatch,cloudwatch-035,18.75,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-12,CloudWatch,CloudWatch,cloudwatch-035,19.14,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-13,CloudWatch,CloudWatch,cloudwatch-035,24.41,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-14,CloudWatch,CloudWatch,cloudwatch-035,20.32,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-15,CloudWatch,CloudWatch,cloudwatch-035,19.3,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-16,CloudWatch,CloudWatch,cloudwatch-035,16.74,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-17,CloudWatch,CloudWatch,cloudwatch-035,22.4,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-18,CloudWatch,CloudWatch,cloudwatch-035,18.06,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-19,CloudWatch,CloudWatch,cloudwatch-035,18.63,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-20,CloudWatch,CloudWatch,cloudwatch-035,19.73,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-21,CloudWatch,CloudWatch,cloudwatch-035,22.76,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-22,CloudWatch,CloudWatch,cloudwatch-035,21.7,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-23,CloudWatch,CloudWatch,cloudwatch-035,20.21,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-24,CloudWatch,CloudWatch,cloudwatch-035,21.05,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-25,CloudWatch,CloudWatch,cloudwatch-035,19.64,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-26,CloudWatch,CloudWatch,cloudwatch-035,20.91,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-27,CloudWatch,CloudWatch,cloudwatch-035,20.87,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-28,CloudWatch,CloudWatch,cloudwatch-035,22.5,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-29,CloudWatch,CloudWatch,cloudwatch-035,22.57,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-30,CloudWatch,CloudWatch,cloudwatch-035,21.8,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-31,CloudWatch,CloudWatch,cloudwatch-035,20.43,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-01,CloudWatch,CloudWatch,cloudwatch-035,25.75,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-02,CloudWatch,CloudWatch,cloudwatch-035,24.17,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-03,CloudWatch,CloudWatch,cloudwatch-035,22.4,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-04,CloudWatch,CloudWatch,cloudwatch-035,23.73,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-05,CloudWatch,CloudWatch,cloudwatch-035,24.76,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-06,CloudWatch,CloudWatch,cloudwatch-035,26.54,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-07,CloudWatch,CloudWatch,cloudwatch-035,24.39,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-08,CloudWatch,CloudWatch,cloudwatch-035,22.54,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-09,CloudWatch,CloudWatch,cloudwatch-035,25.03,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-10,CloudWatch,CloudWatch,cloudwatch-035,25.22,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-11,CloudWatch,CloudWatch,cloudwatch-035,25.45,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-12,CloudWatch,CloudWatch,cloudwatch-035,27.08,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-13,CloudWatch,CloudWatch,cloudwatch-035,27.38,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-14,CloudWatch,CloudWatch,cloudwatch-035,24.14,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-15,CloudWatch,CloudWatch,cloudwatch-035,24.18,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
